epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,2247.58,1.02013,0.63233,1.05009,0.93743,0.92424,0.96002,0.70867,0.96082,0.46365,1.00728,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2281.98,1.01045,0.62632,1.0477,0.94533,0.92307,0.96148,0.70896,0.96082,0.46142,1.00731,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2315.89,1.0125,0.61912,1.04265,0.94594,0.92159,0.96087,0.71116,0.95802,0.46161,1.00499,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2350.52,1.01496,0.62733,1.04704,0.94482,0.92392,0.96059,0.71173,0.95792,0.46093,1.00515,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2385.31,1.00873,0.62172,1.04205,0.94472,0.91964,0.96247,0.71323,0.95933,0.46167,1.00531,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2419.94,0.99486,0.61525,1.03821,0.94125,0.92158,0.96237,0.71179,0.95771,0.46148,1.00551,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2454.62,0.99449,0.61286,1.04028,0.9455,0.91684,0.96069,0.71208,0.95706,0.46073,1.00631,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2489.03,1.00171,0.6159,1.04051,0.9502,0.91542,0.96077,0.71358,0.95758,0.46204,1.00625,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2523.44,0.99215,0.60936,1.03693,0.94609,0.92109,0.96158,0.71536,0.9573,0.46027,1.00606,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2558.2,0.98698,0.60371,1.03674,0.94895,0.91786,0.96137,0.71447,0.95718,0.45856,1.00626,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2592.86,0.98889,0.60225,1.03384,0.94867,0.91894,0.96142,0.71458,0.95732,0.45862,1.00535,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2627.64,0.98476,0.60336,1.03477,0.95206,0.91716,0.96171,0.71401,0.95599,0.45904,1.00424,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2662.43,0.973,0.59479,1.02965,0.95207,0.91925,0.96109,0.71454,0.95343,0.45751,1.00369,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2697.03,0.97507,0.5915,1.03176,0.95548,0.91609,0.96137,0.71611,0.95136,0.4569,1.00259,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2731.06,0.97748,0.59208,1.03037,0.95042,0.923,0.96238,0.71592,0.95123,0.4564,1.00218,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2765.69,0.97296,0.58721,1.02877,0.94864,0.92261,0.96209,0.71709,0.95034,0.45642,1.00189,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2800.44,0.96403,0.58676,1.02834,0.94967,0.92168,0.9617,0.71695,0.95022,0.45568,1.00183,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2835.09,0.95844,0.57957,1.0244,0.95143,0.92338,0.96245,0.71716,0.94965,0.45446,1.00212,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2869.7,0.95461,0.57781,1.02166,0.94543,0.92979,0.96225,0.71619,0.94896,0.45392,1.00208,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2903.96,0.95547,0.57274,1.0216,0.94646,0.92919,0.96252,0.71645,0.94881,0.45248,1.00151,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2938.3,0.95483,0.57396,1.02153,0.9457,0.92827,0.96196,0.71697,0.94905,0.45183,1.00128,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2972.75,0.9524,0.56946,1.02047,0.94548,0.92776,0.96159,0.71727,0.94797,0.45111,1.00088,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,3007.34,0.95083,0.57287,1.01914,0.94519,0.92942,0.9621,0.71676,0.94785,0.44967,1.00059,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,3042,0.94797,0.57022,1.02319,0.94439,0.9297,0.96221,0.71619,0.94808,0.44911,1.00064,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,3077.16,0.93578,0.56428,1.01472,0.94487,0.92941,0.9617,0.71551,0.94749,0.44915,1.00028,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,3111.72,0.93273,0.55851,1.01391,0.9438,0.92919,0.96183,0.71601,0.94746,0.44841,0.99995,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,3145.76,0.93026,0.55587,1.0157,0.94296,0.9284,0.96185,0.71566,0.94734,0.44856,0.99982,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,3180.89,0.85869,0.4721,0.98744,0.94302,0.92944,0.96169,0.71673,0.94792,0.44838,0.99997,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,3215.05,0.84329,0.46363,0.98015,0.94193,0.92916,0.9617,0.71708,0.94769,0.44859,0.9999,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,3249.25,0.84046,0.45821,0.97997,0.94183,0.93063,0.96157,0.71715,0.94772,0.44812,1.00011,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,3283.69,0.83824,0.45452,0.97813,0.94267,0.9301,0.96198,0.71814,0.94715,0.44793,0.99983,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,3317.7,0.81983,0.44431,0.97208,0.94428,0.92885,0.96152,0.71782,0.94686,0.4479,1,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3351.94,0.82483,0.44718,0.97446,0.94323,0.93053,0.9614,0.71788,0.94681,0.44801,0.99999,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3386.25,0.82072,0.44416,0.97274,0.94419,0.92792,0.96152,0.71728,0.94666,0.44743,0.99999,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3420.69,0.81096,0.43953,0.96883,0.94356,0.92713,0.96169,0.71691,0.94639,0.44697,1.00007,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3454.97,0.80611,0.43321,0.96392,0.94416,0.92701,0.96166,0.71675,0.94604,0.44675,0.99983,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3489.2,0.80118,0.43255,0.96322,0.9442,0.92595,0.96156,0.71671,0.94631,0.44651,0.99988,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
