epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,1925.8,0.91799,0.56072,0.99089,0.94417,0.886,0.94227,0.68313,0.84268,0.47328,0.98174,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1958,0.91227,0.55415,0.98569,0.94735,0.88911,0.94292,0.6816,0.84575,0.47225,0.9817,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1990.07,0.91043,0.5548,0.987,0.93783,0.89567,0.94448,0.68173,0.84166,0.47158,0.97912,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,2021.95,0.90458,0.55017,0.98761,0.9391,0.89082,0.94174,0.68116,0.83969,0.47244,0.97821,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,2055.22,0.90395,0.55137,0.98415,0.94469,0.87854,0.94035,0.68241,0.84153,0.4726,0.97809,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,2086.99,0.91049,0.55233,0.98822,0.92798,0.88636,0.93919,0.68159,0.83848,0.47411,0.97709,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,2119.24,0.89981,0.5471,0.98443,0.93762,0.88829,0.94196,0.68295,0.83629,0.47151,0.97706,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,2151.12,0.89476,0.54258,0.97977,0.93496,0.88702,0.94201,0.68305,0.83318,0.4708,0.9756,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,2182.52,0.89789,0.54667,0.98378,0.94267,0.88351,0.9416,0.68417,0.83332,0.46768,0.97562,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,2214.12,0.88839,0.53631,0.9819,0.93763,0.88974,0.94217,0.68477,0.83348,0.46769,0.97587,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2246.04,0.8905,0.53874,0.98245,0.93965,0.88974,0.94244,0.6855,0.83196,0.46736,0.97484,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2278.11,0.8876,0.53486,0.98249,0.94787,0.88024,0.94113,0.68511,0.8353,0.4688,0.97478,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2310.46,0.88435,0.5343,0.97645,0.94074,0.88944,0.94345,0.68682,0.83249,0.46703,0.9738,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2342.59,0.88664,0.53662,0.98065,0.94182,0.8883,0.94146,0.68597,0.83411,0.46577,0.97396,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2374.78,0.88769,0.53732,0.9803,0.94394,0.88989,0.94117,0.68577,0.83409,0.46406,0.97484,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2405.45,0.88228,0.52884,0.9779,0.94565,0.8861,0.94184,0.68456,0.83336,0.46424,0.97463,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2437.37,0.86668,0.52418,0.97301,0.94787,0.88685,0.94177,0.68518,0.83322,0.46546,0.97442,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2469.84,0.87716,0.52958,0.97562,0.94768,0.88889,0.94236,0.68684,0.8328,0.46547,0.97427,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2501.98,0.87356,0.52564,0.97593,0.94921,0.88644,0.94332,0.68676,0.83253,0.46557,0.97459,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2533.65,0.87053,0.52346,0.97338,0.94767,0.88936,0.94466,0.68644,0.83206,0.46446,0.9747,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2565.15,0.85958,0.51648,0.97179,0.94858,0.88917,0.94517,0.68631,0.83044,0.46324,0.97381,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2597.67,0.76554,0.45154,0.95718,0.94903,0.89021,0.94419,0.68839,0.82916,0.46043,0.97326,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2629.71,0.75236,0.44087,0.95153,0.94924,0.88889,0.94465,0.68838,0.82955,0.45931,0.97364,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2661.66,0.74844,0.43888,0.95052,0.94769,0.88994,0.9443,0.6877,0.82932,0.45821,0.97314,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2693.64,0.7507,0.4377,0.95158,0.94832,0.89134,0.94445,0.68928,0.82885,0.45837,0.97292,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2725.4,0.7385,0.43104,0.94674,0.95101,0.88695,0.9442,0.68867,0.82908,0.45782,0.97338,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2757.02,0.74023,0.4318,0.94614,0.95061,0.88729,0.94388,0.68796,0.82886,0.45731,0.97353,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,2789.14,0.73071,0.4262,0.94349,0.94906,0.88838,0.94355,0.6885,0.82862,0.45697,0.97357,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,2821.55,0.73041,0.42395,0.9444,0.94887,0.89043,0.94296,0.68828,0.82906,0.45656,0.97402,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,2854.03,0.72991,0.42121,0.94665,0.95015,0.88824,0.94307,0.68767,0.82893,0.45655,0.97396,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,2885.87,0.72079,0.4187,0.9398,0.95174,0.8861,0.94153,0.68779,0.82878,0.45605,0.97449,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,2918.84,0.71904,0.4182,0.94107,0.94921,0.88968,0.94175,0.68757,0.82942,0.4561,0.9749,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,2950.46,0.71545,0.41461,0.93964,0.95053,0.88922,0.94162,0.68741,0.82927,0.45563,0.97464,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,2982.52,0.71358,0.4136,0.9368,0.94922,0.89088,0.94165,0.68757,0.82898,0.45528,0.97426,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,3015.73,0.71021,0.40981,0.93665,0.95161,0.889,0.94141,0.6872,0.8292,0.45521,0.97431,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,3047.96,0.70505,0.40639,0.93239,0.95317,0.88796,0.94265,0.68667,0.82937,0.45487,0.97432,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3079.98,0.69905,0.40372,0.93216,0.95159,0.88865,0.94244,0.6863,0.82896,0.45414,0.97408,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3112.11,0.69996,0.4018,0.93187,0.95173,0.88796,0.9423,0.68654,0.82906,0.45373,0.97399,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3144.14,0.69573,0.39874,0.93061,0.95243,0.88796,0.94125,0.68596,0.82899,0.45353,0.97425,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3176.22,0.69146,0.39702,0.93147,0.9522,0.88877,0.94108,0.68615,0.8292,0.45321,0.97448,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3208.57,0.68829,0.39588,0.9282,0.95247,0.88816,0.94161,0.68621,0.82938,0.45322,0.97478,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
