epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,3088.99,0.81874,0.48102,0.98275,0.94258,0.89147,0.94629,0.66559,0.91071,0.50371,0.976,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,3124.44,0.81105,0.47732,0.97987,0.94305,0.89178,0.94598,0.66661,0.90911,0.50364,0.97569,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,3158.3,0.81551,0.4766,0.97595,0.94334,0.88985,0.94632,0.66678,0.90768,0.5027,0.9755,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,3193.18,0.80032,0.4706,0.98079,0.94506,0.88842,0.94633,0.66643,0.90818,0.50191,0.97581,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,3226.32,0.79938,0.4686,0.97404,0.9452,0.88812,0.9466,0.66685,0.90825,0.50211,0.97581,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,3261.22,0.79045,0.46369,0.97475,0.94514,0.88806,0.94661,0.66697,0.90921,0.50175,0.97592,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,3295.86,0.79841,0.46702,0.96826,0.9456,0.88784,0.9465,0.66771,0.90884,0.50105,0.97597,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3330.7,0.79003,0.46023,0.96827,0.94296,0.88914,0.94604,0.66817,0.90838,0.50093,0.97617,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3365,0.7876,0.45804,0.9668,0.9428,0.88954,0.94609,0.66779,0.90782,0.50062,0.97611,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3399.3,0.77412,0.45464,0.96902,0.94267,0.88984,0.94595,0.66815,0.90669,0.50058,0.97579,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3433.52,0.78639,0.45544,0.96366,0.94219,0.89038,0.94597,0.6684,0.90588,0.50009,0.97569,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3469.29,0.7724,0.4511,0.96731,0.94224,0.89119,0.94615,0.66844,0.90518,0.49965,0.97555,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
