epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,1562.03,1.03484,0.64283,1.04016,0.93607,0.87073,0.93446,0.647,0.96681,0.56733,1.00613,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1591.58,1.03205,0.63407,1.03956,0.94042,0.87695,0.93526,0.64327,0.98827,0.56056,1.01096,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1621.87,1.01701,0.63598,1.03827,0.94162,0.87058,0.93677,0.64987,0.95653,0.56005,1.00547,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1651.01,1.04148,0.63963,1.03192,0.93949,0.87756,0.93729,0.64322,0.98511,0.55575,1.00783,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,1679.17,1.03398,0.63524,1.03535,0.93962,0.8768,0.93451,0.6393,1.00004,0.56472,1.01337,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,1707.01,1.04563,0.6409,1.03224,0.94259,0.88144,0.93533,0.64808,0.96602,0.55156,1.0039,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,1736.4,1.01622,0.63088,1.03329,0.93567,0.87782,0.93617,0.64758,0.97478,0.55127,1.0057,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1765.1,1.03015,0.63226,1.035,0.94028,0.87848,0.93724,0.64611,0.97402,0.54684,1.00155,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1794.09,1.03002,0.63119,1.02848,0.94523,0.87763,0.93682,0.64936,0.94794,0.54501,0.99917,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,1822.59,1.0236,0.63239,1.03199,0.94262,0.87747,0.93806,0.65418,0.94833,0.54516,1.00018,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,1849.62,1.03116,0.62849,1.02089,0.94429,0.87898,0.93937,0.64941,0.97351,0.54891,1.00385,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,1879.13,0.9991,0.61632,1.03066,0.93719,0.88394,0.9388,0.65391,0.96089,0.54409,1.00237,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,1906.92,1.01057,0.61931,1.02652,0.93875,0.88296,0.93923,0.65374,0.95745,0.53866,0.9996,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,1935.75,1.01437,0.61599,1.02391,0.94483,0.87369,0.93823,0.65242,0.96299,0.54636,1.00115,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,1964.23,1.00373,0.61307,1.02592,0.9383,0.88178,0.93868,0.65673,0.94729,0.53791,0.99658,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,1992.12,1.00297,0.61208,1.02002,0.93877,0.88529,0.93989,0.65425,0.94947,0.53132,0.99556,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,2020.9,1.00971,0.6174,1.02358,0.94441,0.88227,0.94041,0.65683,0.9409,0.53109,0.99505,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2049.5,0.99756,0.60709,1.01906,0.9357,0.88869,0.94245,0.65986,0.92997,0.52614,0.99092,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2078.72,0.99415,0.60781,1.02761,0.94311,0.88642,0.94116,0.66092,0.93109,0.52845,0.9935,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2108.75,0.97016,0.59351,1.01887,0.9443,0.88615,0.94108,0.65729,0.94207,0.52863,0.99288,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2138.44,0.99125,0.60363,1.019,0.94174,0.88739,0.93975,0.66025,0.93649,0.52659,0.99233,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2167.66,0.97711,0.59805,1.02034,0.94703,0.88395,0.94171,0.66478,0.92688,0.5247,0.99028,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
