epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
88,3045.48,0.821,0.48211,0.97849,0.9498,0.89351,0.94546,0.67271,0.88516,0.49186,0.97221,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,3079.61,0.81885,0.48076,0.98125,0.95115,0.89281,0.94527,0.67205,0.88418,0.49091,0.97216,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,3114.58,0.81321,0.47767,0.98125,0.95171,0.89202,0.94486,0.67254,0.88306,0.49122,0.97209,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,3148.33,0.80898,0.47335,0.9742,0.95323,0.89148,0.94526,0.67216,0.88196,0.49093,0.97154,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,3183.9,0.7949,0.46807,0.97752,0.95327,0.89291,0.94519,0.67292,0.88145,0.49061,0.97158,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,3218.82,0.80156,0.4691,0.97421,0.95353,0.89258,0.94533,0.67324,0.88109,0.49003,0.97147,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,3254.79,0.7847,0.46277,0.9725,0.95287,0.89391,0.94553,0.67317,0.88022,0.48998,0.97148,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,3290.04,0.79518,0.46811,0.96963,0.95198,0.89444,0.94571,0.67355,0.87984,0.48908,0.97154,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3325.23,0.79117,0.46091,0.97224,0.95287,0.89351,0.94501,0.67364,0.87925,0.48867,0.97139,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3357.92,0.78217,0.45801,0.96715,0.95363,0.89269,0.94477,0.67333,0.87888,0.48811,0.97113,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3394.21,0.77739,0.4562,0.96829,0.95382,0.89146,0.9444,0.67369,0.87901,0.48806,0.97131,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3427.87,0.78106,0.45536,0.96317,0.95475,0.89105,0.94438,0.67348,0.879,0.48784,0.97129,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3463.19,0.77482,0.45237,0.96644,0.95495,0.89101,0.94496,0.67348,0.87874,0.4878,0.97123,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
