epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,2212.74,1.0263,0.63756,1.03611,0.94482,0.89141,0.94287,0.65752,0.93103,0.52096,0.98566,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,2242.9,1.03319,0.64293,1.03597,0.9418,0.886,0.94197,0.66069,0.92546,0.52316,0.98539,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,2274.13,1.01907,0.6333,1.03227,0.94032,0.88944,0.94292,0.6612,0.92797,0.52336,0.98488,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,2304.53,1.03113,0.64051,1.03302,0.93792,0.89004,0.9418,0.66102,0.92428,0.52297,0.98501,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,2335.75,1.00906,0.62857,1.02855,0.94942,0.88635,0.94238,0.66404,0.92038,0.51932,0.98371,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,2367.76,1.01253,0.62981,1.03662,0.94771,0.88709,0.94251,0.66453,0.9166,0.51874,0.98376,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,2397.67,1.00879,0.62666,1.0295,0.94517,0.89119,0.94307,0.66381,0.92007,0.5207,0.98546,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2427.9,1.01879,0.62702,1.02957,0.94439,0.89323,0.94279,0.66477,0.91388,0.51754,0.98344,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2459.05,1.01468,0.62524,1.02952,0.95064,0.88343,0.94162,0.66362,0.91307,0.5179,0.98387,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2488.92,1.01015,0.62144,1.02608,0.95184,0.88531,0.94091,0.66368,0.91428,0.51619,0.98402,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2520.1,1.0096,0.6178,1.02585,0.95192,0.88945,0.94161,0.66052,0.92125,0.51565,0.98424,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2551.76,0.83361,0.48468,0.98084,0.95194,0.89121,0.94186,0.66139,0.92121,0.51286,0.98428,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2582.7,0.82516,0.47357,0.97468,0.94697,0.89283,0.94085,0.66238,0.91767,0.51107,0.98242,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
